EPAV,ISCN,PACC,PAGE,PAGI,PAWR,PBCV,PBKT,PBSG,PBSK,PCAR,PCMT,PCOL,PCON,PCSA,PCTH,PCYL,PDPI,PDRO,PDRR,PEGO,PELU,PEPS,PFMS,PFNA,PGHE,PGID,PHGT,PHSN,PHTN,PIMP,PINJ,PJEN,PJMP,PKAC,PKPR,PKRT,PLBD,PLBK,PLCI,PLCP,PLHT,PLHY,PLIB,PLJM,PLMC,PLMO,PLNA,PLPE,PLPL,PLPM,PLPO,PLPR,PLPU,PLRL,PLSA,PLSC,PLSM,PLTR,PLZC,PMRR,POID,POVR,PPBF,PPBK,PPBS,PPLA,PQBS,PRBF,PRBK,PRBS,PRSE,PSA0,PSA1,PSA2,PSB0,PSB1,PSBO,PSKI,PSPD,PSTA,PSTM,PSTN,PSTR,PSXP,PTAD,PTAK,PTAM,PTAS,PTEN,PTGH,PTHA,PTHP,PTOR,PTSA,PTUP,PVCO,PVSB,PVTS,PWGT,PYCF,PYRP,SRRN,TGID,TRBH,TRBR,TRCB,TRCL,TRDO,TRDS,TRFB,TRFK,TRFY,TRHM,TRJR,TRSB,TRSW,TRTA,TRTL,TRTS,TRWU,PLTY,PPOS,PYWT,PLDT,PCPH,PROL,PCBT,PSA3,PSB2,PSB3,PICN,PHAN,PSA4,PSB4,PSA5,PSA6,PSB5,PSB6,PSTY
6,0,78,21,65,72,10,5,23,10,30,9178,9,4,163,21,4,5,2,5,45,57,SavaiinaeaJonah_15167,10,Jonah,77,15167,76,50,Tafuna,10,89,72,59,15,15,10,26688,82,15,0,26,0,84,11,10,1,Savaiinaea,10,0,10,99,22,23,16,14,18,13,30,10,5,15167,68,68,66,64,6,0,75,73,71,15,70,111,152,93,93,372,0,74,88,15,0,84,10722,6,20,6,6,1,90,15,22,6,526,13,4,372,526,164,50,0,10,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,38,6,0,12,0,0,3,193,93,93,1,0,0,0,0,0,0,0,0
6,0,78,22,60,75,17,18,43,12,39,7965,71,4,100,27,4,17,3,10,41,54,FairchildDylan_15168,34,Dylan,53,15168,77,9,Cumming,10,90,63,69,12,19,10,16959,81,13,0,43,0,82,16,11,1,Fairchild,10,0,37,99,25,30,12,15,25,13,26,10,12,15168,72,74,75,76,6,0,74,74,75,15,75,97,99,25,25,100,1,71,89,20,0,86,10548,6,18,6,6,1,88,30,23,6,376,10,4,100,376,158,50,0,14,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,37,6,0,2,0,1,3,105,25,25,1,0,0,0,0,0,0,0,0
6,0,72,23,66,76,10,6,15,11,23,2590,21,4,81,22,4,32,5,5,35,64,KendallDrew_15169,11,Drew,63,15169,76,20,Norwell,10,92,66,75,12,13,10,56637,77,20,0,24,0,79,10,11,1,Kendall,10,0,25,99,24,31,12,10,22,10,21,10,10,15169,65,69,71,71,6,0,71,71,69,15,75,91,103,6,6,24,0,71,84,46,0,81,10622,6,23,6,6,1,90,16,15,6,383,12,4,24,383,148,50,0,18,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28,7,0,13,0,0,3,114,6,6,1,0,0,0,0,0,0,0,0
6,0,79,22,70,69,12,6,25,10,34,5353,71,4,97,28,4,31,3,5,40,62,WilsonJared_15170,14,Jared,128,15170,75,32,Winston-Salem,10,89,58,78,13,16,10,10943,80,16,0,16,0,80,13,11,1,Wilson,10,0,13,99,24,20,14,13,18,11,20,14,5,15170,72,78,76,74,6,0,76,74,73,5,75,99,124,22,22,88,2,78,81,5,0,86,10786,6,28,6,6,1,86,30,18,6,446,8,4,88,446,150,50,0,11,22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,38,6,0,22,0,1,3,148,22,22,1,0,0,0,0,0,0,0,0
5,0,89,21,85,73,25,23,78,19,42,9172,21,4,148,38,4,12,2,7,64,75,EzeiruakuDonovan_15171,77,Donovan,211,15171,75,29,Williamstown,10,91,41,85,15,21,28,52287,32,23,0,77,0,81,34,33,1,Ezeiruaku,28,0,69,99,74,84,14,33,21,33,28,43,8,15171,75,45,45,45,6,0,45,45,45,13,70,108,145,78,78,312,0,83,82,15,0,77,10547,6,77,6,9,1,89,18,22,15,505,14,4,312,505,88,50,0,15,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,11,0,11,0,1,2,182,78,78,1,0,0,0,0,0,0,0,0
4,0,86,23,71,76,38,33,77,12,50,4357,157,4,93,49,4,21,4,5,69,63,SawyerJack_15172,65,Jack,7,15172,76,34,Pickerington,10,92,33,82,25,32,33,12862,28,37,0,83,0,80,33,37,1,Sawyer,33,0,74,99,74,84,12,35,44,30,33,48,10,15172,72,45,45,45,10,0,45,45,45,13,75,91,103,18,18,72,2,80,83,15,0,77,10723,8,80,10,11,1,90,27,17,15,383,12,4,72,383,100,50,0,15,29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40,10,0,29,0,1,2,114,18,18,1,0,0,0,0,0,0,0,0
5,0,88,23,78,60,32,28,72,23,40,9154,107,1,60,30,1,8,5,7,79,70,SwinsonBradyn_15173,73,Bradyn,227,15173,76,9,Douglasville,10,86,43,85,20,27,32,9022,27,15,0,78,0,84,40,39,1,Swinson,33,0,70,99,58,77,13,39,15,38,30,49,8,15173,69,45,45,45,25,0,45,45,45,13,60,0,0,0,0,0,2,84,75,15,0,82,10746,8,77,16,13,1,87,24,8,16,60,21,1,0,60,95,50,0,15,22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,10,0,22,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
4,0,85,22,79,72,29,26,78,18,41,2454,11,4,103,35,4,8,3,7,69,64,JacksonLandon_15174,71,Landon,93,15174,78,42,Texarkana,10,83,94,90,16,21,25,4159,28,21,0,80,0,80,31,26,1,Jackson,27,0,72,99,73,80,12,29,21,28,29,35,8,15174,73,45,45,45,25,0,45,45,45,13,75,100,126,28,28,112,2,83,81,15,0,81,10608,9,81,14,16,1,84,30,17,25,453,27,4,112,453,104,50,0,15,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,42,11,0,3,0,1,2,152,28,28,1,0,0,0,0,0,0,0,0
5,0,87,22,77,75,41,27,81,13,50,8903,157,4,148,57,4,13,2,7,77,71,TuimoloauJT_15175,69,JT,77,15175,76,46,Edgewood,10,92,91,87,16,18,25,21055,23,49,0,79,0,82,38,44,1,Tuimoloau,36,0,76,99,75,83,15,39,49,35,31,53,13,15175,74,45,45,45,6,0,45,45,45,13,70,107,144,78,78,312,1,80,86,15,0,82,10760,7,77,17,24,1,92,18,20,9,501,15,4,312,501,104,50,0,17,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40,11,0,10,0,1,2,180,78,78,1,0,0,0,0,0,0,0,0
4,0,88,22,77,75,39,34,73,23,41,4739,118,4,98,31,4,26,3,10,78,69,StewartJosaiah_15176,74,Josaiah,273,15176,73,31,Bronx,10,91,10,83,22,24,32,53695,22,15,0,81,0,82,36,32,1,Stewart,31,0,78,99,71,79,13,35,15,27,36,41,15,15176,74,45,45,45,15,0,45,45,45,3,75,85,98,23,23,92,1,82,76,15,0,79,10741,8,79,10,20,1,89,13,22,18,361,20,4,92,361,89,50,0,20,24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40,10,0,24,0,1,2,103,23,23,1,0,0,0,0,0,0,0,0
4,0,89,23,80,68,31,24,79,22,39,8932,160,4,99,32,4,13,3,7,79,69,UmanmielenPrincely_15177,77,Princely,287,15177,76,42,Austin,10,88,3,89,23,22,28,37310,25,23,0,78,0,76,39,46,1,Umanmielen,39,0,70,99,64,78,15,31,22,33,25,52,8,15177,72,45,45,45,6,0,45,45,45,13,73,99,105,26,26,104,1,82,80,15,0,79,10698,6,76,10,19,1,86,30,25,6,422,10,4,104,422,84,50,0,15,21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,11,0,21,0,1,2,145,26,26,1,0,0,0,0,0,0,0,0
5,0,85,23,81,72,43,32,75,12,52,6034,161,4,98,52,4,14,3,5,74,72,BurchJordan_15178,66,Jordan,200,15178,76,39,Columbia,10,85,52,88,23,21,35,21693,25,29,0,82,0,81,51,38,1,Burch,35,0,73,99,68,79,15,40,43,39,32,45,10,15178,73,45,45,45,15,0,45,45,45,11,72,99,105,26,26,104,2,83,83,15,0,81,10509,9,82,10,15,1,83,30,29,10,418,15,4,104,418,120,50,0,17,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40,11,0,7,0,1,2,142,26,26,1,0,0,0,0,0,0,0,0
5,0,85,22,80,71,36,28,73,17,47,9169,215,4,93,47,4,22,4,27,72,73,SorrellBarryn_15179,67,Barryn,183,15179,75,17,New Orleans,10,90,99,82,19,24,31,46526,26,43,0,79,0,79,32,36,1,Sorrell,32,0,71,99,69,76,34,36,45,29,28,46,32,15179,70,45,45,45,15,0,45,45,45,13,75,91,103,18,18,72,2,83,87,15,0,82,10738,7,75,10,15,1,91,30,13,18,383,12,4,72,383,96,50,0,37,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40,11,0,20,0,0,2,114,18,18,1,0,0,0,0,0,0,0,0
5,0,87,21,83,72,40,32,75,13,51,9227,227,4,125,55,4,20,2,5,62,74,OladejoOluwafemi_15180,72,Oluwafemi,278,15180,75,4,Elk Grove,10,90,7,86,24,27,28,42047,23,47,0,81,0,81,37,49,1,Oladejo,41,0,73,99,72,80,16,38,47,31,32,57,10,15180,73,45,45,45,6,0,45,45,45,13,70,102,133,55,55,220,2,85,83,34,0,81,10683,10,80,15,20,1,90,30,26,10,470,15,4,220,470,101,50,0,17,30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,10,0,30,0,1,2,165,55,55,1,0,0,0,0,0,0,0,0
4,0,88,22,79,75,33,27,74,12,38,2512,107,4,96,29,4,37,3,7,74,68,JonesSaivion_15181,68,Sai'vion,212,15181,77,17,Vacherie,10,89,95,80,21,21,32,6975,26,17,0,79,0,83,38,25,1,Jones,30,0,71,99,71,78,14,37,17,31,27,33,8,15181,70,45,45,45,15,0,45,45,45,13,75,99,123,21,21,84,2,81,78,15,0,80,10616,9,76,10,18,1,88,30,24,10,444,15,4,84,444,123,50,0,15,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,43,12,0,4,0,0,2,147,21,21,1,0,0,0,0,0,0,0,0
5,0,90,22,83,72,30,29,81,18,38,8862,106,4,105,35,4,2,3,7,63,72,GillotteAshton_15182,66,Ashton,85,15182,75,8,Boca Raton,10,90,97,87,21,24,28,62654,29,25,0,80,0,86,37,27,1,Gillotte,25,0,74,99,69,79,12,32,25,32,30,36,8,15182,73,45,45,45,15,0,45,45,45,13,75,101,127,30,30,120,2,84,84,15,0,78,10561,7,79,10,15,1,91,30,27,12,456,15,4,120,456,104,50,0,15,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,42,11,0,9,0,1,2,153,30,30,1,0,0,0,0,0,0,0,0
4,0,86,23,75,68,42,22,76,12,45,5905,136,4,93,48,4,23,4,19,67,68,KennardKyle_15183,70,Kyle,161,15183,77,9,Atlanta,10,91,54,81,25,21,27,26045,24,35,0,80,0,78,35,45,1,Kennard,34,0,62,99,68,80,14,28,41,28,31,54,19,15183,69,45,45,45,10,0,45,45,45,11,75,91,103,18,18,72,1,81,82,10,0,78,10623,7,78,10,18,1,87,24,23,12,370,14,4,72,370,94,50,0,19,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,42,10,0,8,0,0,2,101,18,18,1,0,0,0,0,0,0,0,0
5,0,91,22,82,66,49,33,77,30,49,3715,159,4,83,50,4,23,5,26,74,75,OliverCollin_15184,72,Collin,271,15184,74,35,Oklahoma City,10,85,45,91,24,25,33,48190,38,41,0,75,0,78,47,51,1,Oliver,42,0,69,99,64,75,32,43,42,42,41,58,29,15184,70,45,45,45,19,0,45,45,45,3,75,91,103,8,8,32,1,87,78,20,0,77,10684,15,73,13,22,1,83,30,29,17,383,26,4,32,383,80,50,0,34,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,11,0,20,0,0,2,114,8,8,1,0,0,0,0,0,0,0,0
3,0,89,23,73,69,33,24,78,22,44,7569,116,4,81,36,4,40,5,6,85,65,BaronTyler_15185,68,Tyler,99,15185,77,41,Knoxville,10,86,94,84,21,19,27,46269,27,29,0,81,0,77,30,31,1,Baron,26,0,72,99,67,76,20,31,27,30,24,38,10,15185,69,45,45,45,15,0,45,45,45,13,75,91,103,6,6,24,1,85,76,15,0,76,10484,19,77,10,16,1,82,30,12,13,383,15,4,24,383,98,50,0,15,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40,10,0,18,0,0,2,114,6,6,1,0,0,0,0,0,0,0,0
5,0,84,23,84,60,34,25,69,15,45,8988,242,1,23,42,1,33,6,5,66,73,PowellRylandAntwaun_15186,75,Antwaun,210,15186,75,45,Portsmouth,10,85,56,89,17,26,33,47294,28,28,0,74,0,68,36,34,1,Powell-Ryland,32,0,73,99,56,81,14,33,24,36,22,44,10,15186,68,45,45,45,10,0,45,45,45,13,23,0,0,0,0,0,0,82,80,15,0,74,10695,5,74,10,15,1,87,11,27,13,23,10,1,0,23,98,50,0,15,1009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,11,0,13,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
5,0,66,23,66,60,32,21,72,12,34,2444,160,3,84,35,3,511,63,5,45,58,IveyJared_15187,71,Jared,142,15187,78,9,Suwanee,10,87,51,75,13,15,10,11709,20,20,0,77,0,77,34,36,1,Ivey,32,0,64,99,58,79,15,33,21,28,31,46,7,15187,59,45,45,45,6,0,45,45,45,5,75,100,113,9,1,10,1,67,78,15,0,74,10602,6,76,6,6,1,84,24,20,6,288,10,3,10,288,114,50,0,15,28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,42,10,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
5,0,83,24,73,52,32,22,70,12,32,2522,121,0,84,34,0,511,63,5,46,64,JoynerJah_15188,69,Jah,271,15188,76,6,Danbury,10,89,59,74,13,15,10,62269,20,21,0,76,0,66,31,34,1,Joyner,30,0,66,99,51,79,15,35,21,26,30,44,7,15188,63,45,45,45,6,0,45,45,45,2,0,0,0,0,0,0,2,86,78,15,0,76,10617,6,75,6,6,1,85,30,20,6,0,10,0,0,0,102,50,0,15,1009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,10,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
4,0,83,23,76,69,32,26,75,23,40,4200,193,4,83,28,4,21,5,7,58,57,RobertsElijah_15189,72,Elijah,183,15189,76,8,Miami,10,89,95,77,25,27,31,50621,28,18,0,76,0,84,31,29,1,Roberts,24,0,76,99,68,74,15,36,18,29,26,37,8,15189,70,45,45,45,18,0,45,45,45,13,75,91,103,8,8,32,0,80,77,15,0,83,10709,21,79,12,13,1,92,19,22,9,383,15,4,32,383,125,50,0,15,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,43,12,0,6,0,0,2,114,8,8,1,0,0,0,0,0,0,0,0
5,0,88,24,80,69,42,28,67,23,52,4204,4,4,91,56,4,32,4,17,55,74,RobinsonQue_15190,66,Que,190,15190,76,0,Birmingham,10,87,51,83,20,22,10,25149,27,46,0,78,0,74,46,59,1,Robinson,51,0,61,99,67,82,24,36,50,40,32,62,20,15190,69,45,45,45,6,0,45,45,45,14,75,91,103,16,16,64,1,84,87,28,0,73,10710,6,79,6,6,1,88,24,23,6,383,12,4,64,383,83,50,0,25,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,11,0,4,0,0,2,114,16,16,1,0,0,0,0,0,0,0,0
5,0,87,22,65,51,33,20,68,12,33,1346,158,1,23,35,1,511,63,5,44,63,DownsEthan_15192,66,Ethan,7,15192,76,35,Weatherford,10,87,40,82,13,15,10,27838,20,22,0,79,0,64,32,32,1,Downs,31,0,68,99,53,76,15,35,22,27,31,42,7,15192,63,45,45,45,6,0,45,45,45,12,23,0,0,0,0,0,1,83,77,15,0,83,10538,6,76,6,6,1,86,23,21,6,23,10,1,0,23,109,50,0,15,1009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40,11,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
3,0,87,23,78,65,28,23,70,17,46,1282,206,1,23,39,1,38,7,6,77,70,DiggsFadil_15193,70,Fadil,190,15193,76,29,East Camden,10,86,40,75,19,18,32,31933,29,22,0,75,0,69,33,43,1,Diggs,34,0,65,99,63,77,12,27,28,32,24,51,10,15193,68,45,45,45,15,0,45,45,45,13,23,0,0,0,0,0,1,87,79,15,0,78,10534,10,75,15,17,1,82,27,28,10,23,15,1,0,23,97,50,0,15,1009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,10,0,27,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
5,0,81,23,76,72,29,22,71,17,43,9239,20,1,23,36,1,20,6,7,52,67,HassaneinAhmed_15194,69,Ahmed,90,15194,75,50,Cairo,10,93,61,79,18,23,30,19262,29,24,0,76,0,79,32,24,1,Hassanein,26,0,71,99,71,75,15,40,23,27,27,31,10,15194,68,45,45,45,10,0,45,45,45,13,23,0,0,0,0,0,2,80,84,15,0,83,10580,7,73,8,14,1,94,30,25,15,23,12,1,0,23,107,50,0,15,1009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40,11,0,19,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
4,0,84,23,72,53,34,23,69,12,35,4271,122,1,23,33,1,511,63,5,44,68,RuckerKaimon_15195,67,Kaimon,287,15195,73,9,Hartwell,10,87,56,84,13,15,10,57534,20,25,0,77,0,66,28,36,1,Rucker,30,0,69,99,52,80,15,36,24,27,34,45,7,15195,64,45,45,45,6,0,45,45,45,13,23,0,0,0,0,0,1,81,79,15,0,81,10715,6,77,6,6,1,85,30,19,6,23,10,1,0,23,95,50,0,13,1009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40,11,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
5,0,81,26,77,52,30,21,69,12,35,8991,27,3,85,36,3,511,63,5,45,65,BattyTyler_15196,67,Tyler,50,15196,78,43,Payson,10,84,96,82,13,15,10,4667,20,20,0,77,0,62,31,35,1,Batty,31,0,66,99,54,77,15,32,21,29,29,44,7,15196,63,45,45,45,6,0,45,45,45,13,59,100,113,26,1,27,0,80,76,15,0,83,10488,6,77,6,6,1,83,14,20,6,272,10,3,27,272,111,50,0,13,31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40,10,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
3,0,91,21,86,82,52,39,79,25,46,814,165,4,822,43,4,3,1,10,81,77,CarterAbdul_15198,83,Abdul,132,15198,76,37,Philadelphia,10,87,51,86,20,23,25,7359,20,33,0,77,0,84,53,50,1,Carter,44,0,79,99,80,83,23,45,33,45,44,55,15,15198,81,45,45,45,25,0,40,40,40,11,70,87,215,752,941,2713,2,88,85,20,0,80,10516,18,76,18,18,1,93,30,22,16,1811,27,4,2713,1811,90,50,0,20,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,11,0,16,0,2,2,1439,1020,0,1,0,0,0,0,0,0,0,0
5,0,89,21,82,76,34,31,80,18,43,5346,71,4,453,41,4,11,1,10,84,71,WilliamsMykel_15199,71,Mykel,161,15199,77,9,Columbus,10,87,98,79,21,23,30,60096,52,15,0,83,0,88,39,18,1,Williams,27,0,77,99,76,83,22,38,15,35,35,26,15,15199,77,51,52,53,25,0,49,50,52,13,84,197,311,369,369,1476,1,81,82,15,0,86,10782,7,81,18,11,1,84,30,8,21,1016,21,4,1476,1016,107,50,0,20,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,42,11,0,15,0,1,2,424,369,369,1,0,0,0,0,0,0,0,0
3,0,92,22,88,66,37,27,72,22,42,1966,111,4,114,37,4,27,2,7,88,77,GreenMike_15200,76,Mike,142,15200,75,45,Williamsburg,10,87,45,88,24,24,26,58175,20,23,0,75,0,77,35,28,1,Green,25,0,66,99,64,79,12,34,25,36,26,39,8,15200,75,45,45,45,6,0,45,45,45,13,75,103,132,39,39,156,0,88,74,15,0,79,10568,6,79,8,6,1,85,23,16,6,470,10,4,156,470,91,50,0,15,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,10,0,25,0,1,2,160,39,39,1,0,0,0,0,0,0,0,0
3,0,91,21,86,71,31,30,72,12,42,4739,216,4,267,40,4,17,1,7,73,74,StewartShemar_15201,72,Shemar,232,15201,77,8,Miami,10,88,97,93,20,21,20,25919,23,21,0,82,0,85,42,17,1,Stewart,29,0,75,99,70,80,15,37,21,40,34,24,8,15201,74,45,45,45,6,0,45,45,45,3,70,137,200,197,197,788,2,86,88,15,0,87,10742,5,72,6,7,1,88,24,19,6,682,13,4,788,682,107,50,0,15,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40,10,0,2,0,1,2,275,197,197,1,0,0,0,0,0,0,0,0
3,0,92,21,76,85,44,31,70,12,48,8909,212,4,241,53,4,26,1,5,84,68,PearceJrJames_15202,81,James,282,15202,77,32,Charlotte,10,86,27,76,21,24,30,25791,29,33,0,74,0,66,40,40,1,Pearce Jr,31,0,71,99,77,79,14,42,33,34,35,50,10,15202,79,40,40,40,15,0,40,40,40,13,75,135,195,166,166,664,1,90,73,15,0,76,10689,12,76,13,20,1,78,20,31,10,661,10,4,664,661,85,50,0,15,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,11,0,0,0,1,2,256,166,166,1,0,0,0,0,0,0,0,0
5,0,90,21,81,76,35,29,75,19,39,8929,216,4,128,33,4,19,2,7,83,73,ScourtonNic_15203,76,Nic,278,15203,75,42,Bryan,10,89,11,84,23,26,33,52160,25,20,0,76,0,83,41,43,1,Scourton,29,0,71,99,75,80,13,41,22,37,33,50,8,15203,75,45,45,45,25,0,45,45,45,13,70,103,135,58,58,232,1,82,81,15,0,83,10725,9,78,10,15,1,86,19,28,9,475,32,4,232,475,97,50,0,15,21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,10,0,21,0,1,2,167,58,58,1,0,0,0,0,0,0,0,0
6,0,78,22,68,74,26,26,82,18,39,5346,157,4,229,28,4,28,1,10,82,60,WilliamsTyleik_15204,69,Tyleik,128,15204,75,45,Manassas,10,86,91,82,18,18,26,51391,27,20,0,76,0,87,24,13,1,Williams,18,0,72,99,73,77,18,35,20,20,32,19,14,15204,76,45,45,45,14,0,45,45,45,5,75,135,190,154,154,616,2,75,70,20,0,91,10785,7,79,10,15,1,87,13,18,11,647,13,4,616,647,169,50,0,18,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,43,12,0,19,0,1,3,247,154,154,1,0,0,0,0,0,0,0,0
5,0,85,22,72,75,34,29,77,17,41,5073,216,4,111,29,4,30,2,10,89,62,TurnerShemar_15205,63,Shemar,183,15205,75,42,DeSoto,10,86,95,79,19,27,27,28735,25,22,0,80,0,76,30,15,1,Turner,20,0,74,99,70,73,12,31,24,25,39,20,13,15205,72,45,45,45,14,0,45,45,45,13,75,103,130,36,36,144,2,80,84,20,0,88,10761,8,76,10,15,1,93,30,27,15,466,13,4,144,466,130,50,0,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,46,12,0,1,0,1,2,158,36,36,1,0,0,0,0,0,0,0,0
6,0,79,23,69,73,27,27,72,17,45,995,215,4,151,42,4,11,2,10,73,52,CollinsAlfred_15206,59,Alfred,146,15206,78,42,Bastrop,10,91,95,75,21,20,23,17597,26,35,0,78,0,89,22,11,1,Collins,10,0,74,99,73,78,16,30,36,17,33,15,13,15206,72,45,45,45,12,0,45,45,45,15,70,108,146,81,81,324,2,73,77,20,0,92,10521,7,78,10,15,1,91,20,24,10,508,13,4,324,508,172,50,0,15,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,43,12,0,15,0,1,3,184,81,81,1,0,0,0,0,0,0,0,0
6,0,70,23,60,69,20,24,77,17,35,2454,63,4,84,17,4,2,5,10,78,54,JacksonCam_15207,53,Cam,286,15207,78,17,Haynesville,10,90,92,63,18,21,28,15294,31,18,0,78,0,85,20,10,1,Jackson,13,0,69,99,70,74,19,34,18,16,33,12,13,15207,70,45,45,45,11,0,45,45,45,15,75,91,103,9,9,36,1,67,79,20,0,87,10603,10,80,12,14,1,92,30,24,12,383,13,4,36,383,168,50,0,15,21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,43,12,0,21,0,0,3,114,9,9,1,0,0,0,0,0,0,0,0
5,0,69,23,62,64,51,47,78,36,60,3852,160,4,80,52,4,4,6,24,81,60,PeguesJJ_15208,71,JJ,224,15208,75,23,Oxford,10,92,92,69,29,32,35,52541,32,56,0,81,0,82,46,19,1,Pegues,19,0,67,99,62,77,30,56,48,42,62,20,31,15208,67,45,45,45,35,0,45,45,45,1,75,91,103,5,5,20,1,67,83,20,0,84,10691,31,77,34,38,1,94,30,46,38,383,39,4,20,383,149,50,0,37,23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,43,12,0,23,0,0,3,114,5,5,1,0,0,0,0,0,0,0,0
6,0,80,24,65,69,43,39,80,18,59,4204,143,4,95,55,4,9,4,42,52,64,RobinsonTy_15209,65,Ty,18,15209,78,2,Gilbert,10,92,95,83,30,22,25,6717,26,50,0,82,0,85,43,21,1,Robinson,19,0,73,99,67,74,48,45,52,34,43,23,45,15209,71,45,45,45,12,0,45,45,45,15,75,91,103,20,20,80,0,78,87,15,0,89,10711,10,73,12,15,1,91,25,21,13,383,14,4,80,383,128,50,0,48,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,43,12,0,13,0,0,2,114,20,20,1,0,0,0,0,0,0,0,0
6,0,80,23,61,69,23,26,76,11,36,2070,157,4,95,25,4,10,5,10,83,57,HamiltonTy_15210,64,Ty,142,15210,75,34,Pickerington,10,91,57,79,17,20,26,31166,25,15,0,79,0,84,21,11,1,Hamilton,14,0,71,99,69,73,15,28,16,21,28,17,13,15210,71,45,45,45,11,0,45,45,45,5,51,78,101,44,33,110,2,75,82,20,0,89,10571,7,78,8,13,1,89,30,17,11,354,14,4,110,354,139,50,0,16,24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,43,12,0,24,0,0,3,124,22,11,1,0,0,0,0,0,0,0,0
6,0,72,25,67,74,24,25,76,17,36,749,161,4,98,19,4,22,3,10,71,61,CaldwellJamaree_15211,58,Jamaree,261,15211,73,39,Newberry,10,89,99,68,26,24,29,62396,26,18,0,80,0,89,19,12,1,Caldwell,16,0,74,99,73,78,16,33,18,18,34,14,13,15211,71,45,45,45,15,0,45,45,45,15,75,90,100,23,23,92,0,67,75,20,0,87,10513,6,78,8,14,1,90,21,25,16,370,18,4,92,370,180,50,0,16,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,43,12,0,8,0,0,3,105,23,23,1,0,0,0,0,0,0,0,0
